,clipname,id,bestframe,category,pcd_pillar
9563,S_Clip_30634_16,3,28,ROAD_SIGN,2048
9564,S_Clip_30636_16,3,30,ROAD_SIGN,2048
9565,S_Clip_30647_16,4,28,ROAD_SIGN,2048
9566,S_Clip_30647_16,5,17,ROAD_SIGN,2048
9567,S_Clip_30647_16,6,7,ROAD_SIGN,2048
9568,S_Clip_30648_16,7,29,ROAD_SIGN,2048
9569,S_Clip_30648_16,8,28,ROAD_SIGN,2048
9570,S_Clip_30648_16,9,23,ROAD_SIGN,2048
9571,S_Clip_30659_16,3,19,ROAD_SIGN,2048
9572,S_Clip_30659_16,4,25,ROAD_SIGN,2048
9573,S_Clip_30666_16,3,3,ROAD_SIGN,2048
9574,S_Clip_30686_16,1,25,ROAD_SIGN,2048
9575,S_Clip_30686_16,2,26,ROAD_SIGN,2048
9576,S_Clip_30702_16,4,19,ROAD_SIGN,2048
9577,S_Clip_30727_16,7,26,ROAD_SIGN,2048
9578,S_Clip_30727_16,8,23,ROAD_SIGN,2048
9579,S_Clip_30749_16,3,26,ROAD_SIGN,2048
9580,S_Clip_30749_16,4,27,ROAD_SIGN,2048
9581,S_Clip_30749_16,5,14,ROAD_SIGN,2048
9582,S_Clip_30749_16,6,12,ROAD_SIGN,2048
9583,S_Clip_30749_16,7,21,ROAD_SIGN,2048
9584,S_Clip_30762_16,3,25,ROAD_SIGN,2048
9585,S_Clip_30762_16,4,28,ROAD_SIGN,2048
9586,S_Clip_30767_16,3,29,ROAD_SIGN,2048
9587,S_Clip_30767_16,4,30,ROAD_SIGN,2048
9588,S_Clip_30767_16,5,30,ROAD_SIGN,2048
9589,S_Clip_30912_13,4,10,ROAD_SIGN,2048
9590,S_Clip_30914_13,2,1,ROAD_SIGN,2048
9591,S_Clip_30942_14,4,38,ROAD_SIGN,2048
9592,S_Clip_30942_14,5,53,ROAD_SIGN,2048
9593,S_Clip_31012_11,2,18,ROAD_SIGN,2048
9594,S_Clip_31023_16,3,18,ROAD_SIGN,2048
9595,S_Clip_31031_16,6,10,ROAD_SIGN,2048
9596,S_Clip_31031_16,7,19,ROAD_SIGN,2048
9597,S_Clip_31033_11,3,4,ROAD_SIGN,2048
9598,S_Clip_31039_14,2,20,ROAD_SIGN,2048
9599,S_Clip_31058_16,2,26,ROAD_SIGN,2048
9600,S_Clip_31058_16,3,26,ROAD_SIGN,2048
9601,S_Clip_31090_16,2,22,ROAD_SIGN,2048
9602,S_Clip_31090_16,3,12,ROAD_SIGN,2048
9603,S_Clip_31106_13,1,1,ROAD_SIGN,2048
9604,S_Clip_31158_16,4,14,ROAD_SIGN,2048
9605,S_Clip_31163_16,6,16,ROAD_SIGN,2048
9606,S_Clip_31163_16,7,23,ROAD_SIGN,2048
9607,S_Clip_31166_14,3,77,ROAD_SIGN,2048
9608,S_Clip_31166_14,4,76,ROAD_SIGN,2048
9609,S_Clip_31169_17,1,8,ROAD_SIGN,2048
9610,S_Clip_31169_17,2,17,ROAD_SIGN,2048
9611,S_Clip_31169_17,5,27,ROAD_SIGN,2048
9612,S_Clip_31170_17,1,23,ROAD_SIGN,2048
9613,S_Clip_31176_17,1,21,ROAD_SIGN,2048
9614,S_Clip_31176_17,2,26,ROAD_SIGN,2048
9615,S_Clip_31181_14,3,52,ROAD_SIGN,2048
9616,S_Clip_31181_14,4,54,ROAD_SIGN,2048
9617,S_Clip_31182_16,4,26,ROAD_SIGN,2048
9618,S_Clip_31182_16,5,20,ROAD_SIGN,2048
9619,S_Clip_31183_17,4,19,ROAD_SIGN,2048
9620,S_Clip_31183_17,5,14,ROAD_SIGN,2048
9621,S_Clip_31183_17,8,16,ROAD_SIGN,2048
9622,S_Clip_31183_17,9,2,ROAD_SIGN,2048
9623,S_Clip_31194_17,1,1,ROAD_SIGN,2048
9624,S_Clip_31194_17,2,23,ROAD_SIGN,2048
9625,S_Clip_31194_17,7,12,ROAD_SIGN,2048
9626,S_Clip_31202_15,2,25,ROAD_SIGN,2048
9627,S_Clip_31202_15,3,29,ROAD_SIGN,2048
9628,S_Clip_31202_15,31,100,ROAD_SIGN,2048
9629,S_Clip_31204_16,3,21,ROAD_SIGN,2048
9630,S_Clip_31204_16,4,29,ROAD_SIGN,2048
9631,S_Clip_31204_16,5,28,ROAD_SIGN,2048
9632,S_Clip_31207_15,12,80,ROAD_SIGN,2048
9633,S_Clip_31208_15,14,20,ROAD_SIGN,2048
9634,S_Clip_31213_15,38,90,ROAD_SIGN,2048
9635,S_Clip_31214_15,13,4,ROAD_SIGN,2048
9636,S_Clip_31214_15,79,77,ROAD_SIGN,2048
9637,S_Clip_31215_15,11,68,ROAD_SIGN,2048
9638,S_Clip_31216_15,30,76,ROAD_SIGN,2048
9639,S_Clip_31218_15,12,87,ROAD_SIGN,2048
9640,S_Clip_31218_15,22,8,ROAD_SIGN,2048
9641,S_Clip_31221_15,11,89,ROAD_SIGN,2048
9642,S_Clip_31222_15,12,81,ROAD_SIGN,2048
9643,S_Clip_31224_15,12,48,ROAD_SIGN,2048
9644,S_Clip_31243_15,2,99,ROAD_SIGN,2048
9645,S_Clip_31244_15,21,43,ROAD_SIGN,2048
9646,S_Clip_31245_15,1,74,ROAD_SIGN,2048
9647,S_Clip_31245_15,7,79,ROAD_SIGN,2048
9648,S_Clip_31246_15,20,77,ROAD_SIGN,2048
9649,S_Clip_31246_15,29,77,ROAD_SIGN,2048
9650,S_Clip_31248_15,22,89,ROAD_SIGN,2048
9651,S_Clip_31248_15,53,35,ROAD_SIGN,2048
9652,S_Clip_31249_15,34,23,ROAD_SIGN,2048
9653,S_Clip_31251_15,39,81,ROAD_SIGN,2048
9654,S_Clip_31251_15,41,86,ROAD_SIGN,2048
9655,S_Clip_31251_15,42,86,ROAD_SIGN,2048
9656,S_Clip_31252_15,22,43,ROAD_SIGN,2048
9657,S_Clip_31253_15,3,14,ROAD_SIGN,2048
9658,S_Clip_31253_15,17,42,ROAD_SIGN,2048
9659,S_Clip_31253_15,28,88,ROAD_SIGN,2048
9660,S_Clip_31253_15,38,94,ROAD_SIGN,2048
9661,S_Clip_31254_15,28,66,ROAD_SIGN,2048
9662,S_Clip_31254_15,34,41,ROAD_SIGN,2048
9663,S_Clip_31254_15,45,16,ROAD_SIGN,2048
9664,S_Clip_31254_15,63,4,ROAD_SIGN,2048
9665,S_Clip_31267_15,23,65,ROAD_SIGN,2048
9666,S_Clip_31267_15,25,100,ROAD_SIGN,2048
9667,S_Clip_31278_15,19,97,ROAD_SIGN,2048
9668,S_Clip_31286_15,4,39,ROAD_SIGN,2048
9669,S_Clip_31288_15,14,100,ROAD_SIGN,2048
9670,S_Clip_31289_15,4,29,ROAD_SIGN,2048
9671,S_Clip_31289_15,11,30,ROAD_SIGN,2048
9672,S_Clip_31289_15,14,88,ROAD_SIGN,2048
9673,S_Clip_31289_15,21,86,ROAD_SIGN,2048
9674,S_Clip_31289_15,26,60,ROAD_SIGN,2048
9675,S_Clip_31291_15,4,18,ROAD_SIGN,2048
9676,S_Clip_31291_15,6,48,ROAD_SIGN,2048
9677,S_Clip_31295_15,11,85,ROAD_SIGN,2048
9678,S_Clip_31295_15,27,1,ROAD_SIGN,2048
9679,S_Clip_31295_15,28,8,ROAD_SIGN,2048
9680,S_Clip_31298_15,42,10,ROAD_SIGN,2048
9681,S_Clip_31298_15,43,95,ROAD_SIGN,2048
9682,S_Clip_31298_15,44,96,ROAD_SIGN,2048
9683,S_Clip_31302_13,3,1,ROAD_SIGN,2048
9684,S_Clip_31303_17,8,23,ROAD_SIGN,2048
9685,S_Clip_31304_17,1,21,ROAD_SIGN,2048
9686,S_Clip_31304_17,2,28,ROAD_SIGN,2048
9687,S_Clip_31307_17,3,24,ROAD_SIGN,2048
9688,S_Clip_31308_17,1,17,ROAD_SIGN,2048
9689,S_Clip_31309_13,2,1,ROAD_SIGN,2048
9690,S_Clip_31311_17,1,25,ROAD_SIGN,2048
9691,S_Clip_31311_17,2,27,ROAD_SIGN,2048
9692,S_Clip_31311_17,3,25,ROAD_SIGN,2048
9693,S_Clip_31313_16,3,21,ROAD_SIGN,2048
9694,S_Clip_31314_17,1,23,ROAD_SIGN,2048
9695,S_Clip_31314_17,2,16,ROAD_SIGN,2048
9696,S_Clip_31314_17,3,20,ROAD_SIGN,2048
9697,S_Clip_31316_17,1,22,ROAD_SIGN,2048
9698,S_Clip_31316_17,2,18,ROAD_SIGN,2048
9699,S_Clip_31316_17,3,24,ROAD_SIGN,2048
9700,S_Clip_31319_17,4,22,ROAD_SIGN,2048
9701,S_Clip_31319_17,5,23,ROAD_SIGN,2048
9702,S_Clip_31320_17,2,21,ROAD_SIGN,2048
9703,S_Clip_31500_17,1,28,ROAD_SIGN,2048
9704,S_Clip_31501_16,3,28,ROAD_SIGN,2048
9705,S_Clip_31501_16,4,23,ROAD_SIGN,2048
9706,S_Clip_31502_17,1,24,ROAD_SIGN,2048
9707,S_Clip_31511_17,1,23,ROAD_SIGN,2048
9708,S_Clip_31520_17,2,20,ROAD_SIGN,2048
9709,S_Clip_31524_17,2,22,ROAD_SIGN,2048
9710,S_Clip_31525_17,3,25,ROAD_SIGN,2048
9711,S_Clip_31525_17,5,16,ROAD_SIGN,2048
9712,S_Clip_31526_17,2,22,ROAD_SIGN,2048
9713,S_Clip_31527_16,2,23,ROAD_SIGN,2048
9714,S_Clip_31527_16,3,23,ROAD_SIGN,2048
9715,S_Clip_31545_17,2,24,ROAD_SIGN,2048
9716,S_Clip_31548_17,7,24,ROAD_SIGN,2048
9717,S_Clip_31595_17,2,25,ROAD_SIGN,2048
9718,S_Clip_31597_13,1,2,ROAD_SIGN,2048
9719,S_Clip_31602_17,2,23,ROAD_SIGN,2048
9720,S_Clip_31606_16,3,20,ROAD_SIGN,2048
9721,S_Clip_31606_16,4,28,ROAD_SIGN,2048
9722,S_Clip_31627_16,6,27,ROAD_SIGN,2048
9723,S_Clip_31627_16,7,27,ROAD_SIGN,2048
9724,S_Clip_31631_17,2,19,ROAD_SIGN,2048
9725,S_Clip_31631_17,3,25,ROAD_SIGN,2048
9726,S_Clip_31634_17,1,2,ROAD_SIGN,2048
9727,S_Clip_31634_17,3,27,ROAD_SIGN,2048
9728,S_Clip_31641_16,4,28,ROAD_SIGN,2048
9729,S_Clip_31641_16,5,30,ROAD_SIGN,2048
9730,S_Clip_31649_17,1,20,ROAD_SIGN,2048
9731,S_Clip_31664_17,3,17,ROAD_SIGN,2048
9732,S_Clip_31670_17,3,26,ROAD_SIGN,2048
9733,S_Clip_31670_17,4,23,ROAD_SIGN,2048
9734,S_Clip_31676_17,3,24,ROAD_SIGN,2048
9735,S_Clip_31677_17,3,18,ROAD_SIGN,2048
9736,S_Clip_31680_17,2,21,ROAD_SIGN,2048
9737,S_Clip_31680_17,3,16,ROAD_SIGN,2048
9738,S_Clip_31690_17,3,25,ROAD_SIGN,2048
9739,S_Clip_31690_17,4,23,ROAD_SIGN,2048
9740,S_Clip_31690_17,5,24,ROAD_SIGN,2048
9741,S_Clip_31692_17,2,19,ROAD_SIGN,2048
9742,S_Clip_31692_17,3,24,ROAD_SIGN,2048
9743,S_Clip_31692_17,5,29,ROAD_SIGN,2048
9744,S_Clip_31692_17,6,19,ROAD_SIGN,2048
9745,S_Clip_31695_17,4,16,ROAD_SIGN,2048
9746,S_Clip_31699_17,3,23,ROAD_SIGN,2048
9747,S_Clip_31699_17,4,22,ROAD_SIGN,2048
9748,S_Clip_31699_17,5,17,ROAD_SIGN,2048
9749,S_Clip_31704_17,2,29,ROAD_SIGN,2048
9750,S_Clip_31704_17,3,16,ROAD_SIGN,2048
9751,S_Clip_31705_17,2,20,ROAD_SIGN,2048
9752,S_Clip_31706_17,2,24,ROAD_SIGN,2048
9753,S_Clip_31708_17,3,23,ROAD_SIGN,2048
9754,S_Clip_31709_17,5,20,ROAD_SIGN,2048
9755,S_Clip_31716_17,5,25,ROAD_SIGN,2048
9756,S_Clip_31716_17,6,20,ROAD_SIGN,2048
9757,S_Clip_31716_17,7,1,ROAD_SIGN,2048
9758,S_Clip_31717_17,3,23,ROAD_SIGN,2048
9759,S_Clip_31717_17,4,21,ROAD_SIGN,2048
9760,S_Clip_31720_17,3,2,ROAD_SIGN,2048
9761,S_Clip_31720_17,4,7,ROAD_SIGN,2048
9762,S_Clip_31720_17,5,26,ROAD_SIGN,2048
9763,S_Clip_31721_17,3,1,ROAD_SIGN,2048
9764,S_Clip_31721_17,4,20,ROAD_SIGN,2048
9765,S_Clip_31721_17,5,10,ROAD_SIGN,2048
9766,S_Clip_31724_17,3,18,ROAD_SIGN,2048
9767,S_Clip_31724_17,4,17,ROAD_SIGN,2048
9768,S_Clip_31726_17,3,20,ROAD_SIGN,2048
9769,S_Clip_31726_17,5,21,ROAD_SIGN,2048
9770,S_Clip_31727_17,5,20,ROAD_SIGN,2048
9771,S_Clip_31728_17,5,22,ROAD_SIGN,2048
9772,S_Clip_31733_17,3,23,ROAD_SIGN,2048
9773,S_Clip_31736_17,3,24,ROAD_SIGN,2048
9774,S_Clip_31739_17,3,11,ROAD_SIGN,2048
9775,S_Clip_31739_17,4,21,ROAD_SIGN,2048
9776,S_Clip_31739_17,5,28,ROAD_SIGN,2048
9777,S_Clip_31740_17,3,2,ROAD_SIGN,2048
9778,S_Clip_31740_17,4,22,ROAD_SIGN,2048
9779,S_Clip_31741_17,3,25,ROAD_SIGN,2048
9780,S_Clip_31741_17,4,22,ROAD_SIGN,2048
9781,S_Clip_31759_16,9,27,ROAD_SIGN,2048
9782,S_Clip_31777_15,20,52,ROAD_SIGN,2048
9783,S_Clip_31777_15,23,32,ROAD_SIGN,2048
9784,S_Clip_31777_15,42,96,ROAD_SIGN,2048
9785,S_Clip_31793_15,1,18,ROAD_SIGN,2048
9786,S_Clip_31793_15,6,96,ROAD_SIGN,2048
9787,S_Clip_31806_16,3,30,ROAD_SIGN,2048
9788,S_Clip_31806_16,4,30,ROAD_SIGN,2048
9789,S_Clip_31807_16,3,22,ROAD_SIGN,2048
9790,S_Clip_31807_16,4,24,ROAD_SIGN,2048
9791,S_Clip_31844_17,2,16,ROAD_SIGN,2048
9792,S_Clip_31844_17,3,15,ROAD_SIGN,2048
9793,S_Clip_31846_16,7,20,ROAD_SIGN,2048
9794,S_Clip_31846_16,8,24,ROAD_SIGN,2048
9795,S_Clip_31852_17,3,21,ROAD_SIGN,2048
9796,S_Clip_31852_17,4,27,ROAD_SIGN,2048
9797,S_Clip_31852_17,5,28,ROAD_SIGN,2048
9798,S_Clip_31852_17,6,16,ROAD_SIGN,2048
9799,S_Clip_31854_16,4,29,ROAD_SIGN,2048
9800,S_Clip_31854_16,5,26,ROAD_SIGN,2048
9801,S_Clip_31855_17,2,27,ROAD_SIGN,2048
9802,S_Clip_31857_17,2,23,ROAD_SIGN,2048
9803,S_Clip_31865_14,5,38,ROAD_SIGN,2048
9804,S_Clip_31865_14,6,63,ROAD_SIGN,2048
9805,S_Clip_31872_17,2,28,ROAD_SIGN,2048
9806,S_Clip_31872_17,3,27,ROAD_SIGN,2048
9807,S_Clip_31873_17,2,27,ROAD_SIGN,2048
9808,S_Clip_31874_17,3,19,ROAD_SIGN,2048
9809,S_Clip_31880_17,2,25,ROAD_SIGN,2048
9810,S_Clip_31885_17,2,20,ROAD_SIGN,2048
9811,S_Clip_31887_17,3,25,ROAD_SIGN,2048
9812,S_Clip_31890_17,2,23,ROAD_SIGN,2048
9813,S_Clip_31890_17,3,25,ROAD_SIGN,2048
9814,S_Clip_31902_17,2,30,ROAD_SIGN,2048
9815,S_Clip_31904_14,4,99,ROAD_SIGN,2048
9816,S_Clip_31905_17,4,11,ROAD_SIGN,2048
9817,S_Clip_31906_17,3,17,ROAD_SIGN,2048
9818,S_Clip_31911_17,2,24,ROAD_SIGN,2048
9819,S_Clip_31911_17,3,5,ROAD_SIGN,2048
9820,S_Clip_31914_17,2,24,ROAD_SIGN,2048
9821,S_Clip_31914_17,3,20,ROAD_SIGN,2048
9822,S_Clip_31914_17,4,25,ROAD_SIGN,2048
9823,S_Clip_31915_17,2,27,ROAD_SIGN,2048
9824,S_Clip_31916_17,2,23,ROAD_SIGN,2048
9825,S_Clip_31917_17,2,25,ROAD_SIGN,2048
9826,S_Clip_31918_17,4,25,ROAD_SIGN,2048
9827,S_Clip_31919_17,4,22,ROAD_SIGN,2048
9828,S_Clip_31925_14,3,48,ROAD_SIGN,2048
9829,S_Clip_31930_17,1,28,ROAD_SIGN,2048
9830,S_Clip_31932_16,3,22,ROAD_SIGN,2048
9831,S_Clip_31933_17,1,27,ROAD_SIGN,2048
9832,S_Clip_31938_16,3,30,ROAD_SIGN,2048
9833,S_Clip_31938_16,4,30,ROAD_SIGN,2048
9834,S_Clip_31940_17,2,1,ROAD_SIGN,2048
9835,S_Clip_31941_16,3,27,ROAD_SIGN,2048
9836,S_Clip_31946_16,3,25,ROAD_SIGN,2048
9837,S_Clip_31946_16,4,26,ROAD_SIGN,2048
9838,S_Clip_31947_16,3,25,ROAD_SIGN,2048
9839,S_Clip_31947_16,4,28,ROAD_SIGN,2048
9840,S_Clip_31948_17,1,22,ROAD_SIGN,2048
9841,S_Clip_31949_17,1,22,ROAD_SIGN,2048
9842,S_Clip_31950_16,3,18,ROAD_SIGN,2048
9843,S_Clip_31950_16,4,25,ROAD_SIGN,2048
9844,S_Clip_31951_17,1,27,ROAD_SIGN,2048
9845,S_Clip_31952_16,3,25,ROAD_SIGN,2048
9846,S_Clip_31952_16,4,30,ROAD_SIGN,2048
9847,S_Clip_32084_17,1,10,ROAD_SIGN,2048
9848,S_Clip_32085_17,1,19,ROAD_SIGN,2048
9849,S_Clip_32088_17,1,18,ROAD_SIGN,2048
9850,S_Clip_32089_17,2,29,ROAD_SIGN,2048
9851,S_Clip_32091_17,1,28,ROAD_SIGN,2048
9852,S_Clip_32091_17,2,26,ROAD_SIGN,2048
9853,S_Clip_32092_17,1,25,ROAD_SIGN,2048
9854,S_Clip_32094_17,1,18,ROAD_SIGN,2048
9855,S_Clip_32094_17,2,26,ROAD_SIGN,2048
9856,S_Clip_32097_17,1,20,ROAD_SIGN,2048
9857,S_Clip_32100_17,1,23,ROAD_SIGN,2048
9858,S_Clip_32101_17,1,16,ROAD_SIGN,2048
9859,S_Clip_32104_17,1,18,ROAD_SIGN,2048
9860,S_Clip_32104_17,2,20,ROAD_SIGN,2048
9861,S_Clip_32107_17,1,18,ROAD_SIGN,2048
9862,S_Clip_32109_17,1,20,ROAD_SIGN,2048
9863,S_Clip_32110_17,1,16,ROAD_SIGN,2048
9864,S_Clip_32111_17,1,18,ROAD_SIGN,2048
9865,S_Clip_32113_17,1,17,ROAD_SIGN,2048
9866,S_Clip_32115_16,3,11,ROAD_SIGN,2048
9867,S_Clip_32115_16,4,11,ROAD_SIGN,2048
9868,S_Clip_32115_16,6,27,ROAD_SIGN,2048
9869,S_Clip_32116_17,3,25,ROAD_SIGN,2048
9870,S_Clip_32117_17,3,13,ROAD_SIGN,2048
9871,S_Clip_32117_17,4,22,ROAD_SIGN,2048
9872,S_Clip_32118_17,3,23,ROAD_SIGN,2048
9873,S_Clip_32120_17,3,23,ROAD_SIGN,2048
9874,S_Clip_32122_17,4,22,ROAD_SIGN,2048
9875,S_Clip_32124_17,3,27,ROAD_SIGN,2048
9876,S_Clip_32125_17,7,29,ROAD_SIGN,2048
9877,S_Clip_32126_17,7,21,ROAD_SIGN,2048
9878,S_Clip_32130_17,4,25,ROAD_SIGN,2048
9879,S_Clip_32133_17,7,10,ROAD_SIGN,2048
9880,S_Clip_32134_17,7,22,ROAD_SIGN,2048
9881,S_Clip_32134_17,8,18,ROAD_SIGN,2048
9882,S_Clip_32134_17,9,29,ROAD_SIGN,2048
9883,S_Clip_32135_17,4,21,ROAD_SIGN,2048
9884,S_Clip_32140_16,2,24,ROAD_SIGN,2048
9885,S_Clip_32141_14,3,31,ROAD_SIGN,2048
9886,S_Clip_32142_17,1,27,ROAD_SIGN,2048
9887,S_Clip_32142_17,2,7,ROAD_SIGN,2048
9888,S_Clip_32143_17,3,24,ROAD_SIGN,2048
9889,S_Clip_32146_17,1,12,ROAD_SIGN,2048
9890,S_Clip_32147_17,3,25,ROAD_SIGN,2048
9891,S_Clip_32148_17,5,24,ROAD_SIGN,2048
9892,S_Clip_32149_17,3,23,ROAD_SIGN,2048
9893,S_Clip_32151_17,2,21,ROAD_SIGN,2048
9894,S_Clip_32152_14,6,54,ROAD_SIGN,2048
9895,S_Clip_32152_14,7,59,ROAD_SIGN,2048
9896,S_Clip_32153_14,3,30,ROAD_SIGN,2048
9897,S_Clip_32158_17,1,23,ROAD_SIGN,2048
9898,S_Clip_32159_17,1,24,ROAD_SIGN,2048
9899,S_Clip_32160_17,1,18,ROAD_SIGN,2048
9900,S_Clip_32161_17,2,21,ROAD_SIGN,2048
9901,S_Clip_32162_16,4,16,ROAD_SIGN,2048
9902,S_Clip_32216_17,2,28,ROAD_SIGN,2048
9903,S_Clip_32216_17,3,23,ROAD_SIGN,2048
9904,S_Clip_32216_17,4,26,ROAD_SIGN,2048
9905,S_Clip_32217_17,3,27,ROAD_SIGN,2048
9906,S_Clip_32218_16,4,27,ROAD_SIGN,2048
9907,S_Clip_32224_17,1,27,ROAD_SIGN,2048
9908,S_Clip_32224_17,4,12,ROAD_SIGN,2048
9909,S_Clip_32229_17,5,30,ROAD_SIGN,2048
9910,S_Clip_32232_17,1,27,ROAD_SIGN,2048
9911,S_Clip_32232_17,2,23,ROAD_SIGN,2048
9912,S_Clip_32234_17,1,19,ROAD_SIGN,2048
9913,S_Clip_32236_14,15,64,ROAD_SIGN,2048
9914,S_Clip_32237_17,1,25,ROAD_SIGN,2048
9915,S_Clip_32239_17,2,22,ROAD_SIGN,2048
9916,S_Clip_32240_17,1,26,ROAD_SIGN,2048
9917,S_Clip_32241_17,1,24,ROAD_SIGN,2048
9918,S_Clip_32241_17,5,4,ROAD_SIGN,2048
9919,S_Clip_32243_17,1,23,ROAD_SIGN,2048
9920,S_Clip_32243_17,2,29,ROAD_SIGN,2048
9921,S_Clip_32244_17,1,5,ROAD_SIGN,2048
9922,S_Clip_32244_17,2,20,ROAD_SIGN,2048
9923,S_Clip_32245_17,1,7,ROAD_SIGN,2048
9924,S_Clip_32245_17,2,22,ROAD_SIGN,2048
9925,S_Clip_32246_16,1,26,ROAD_SIGN,2048
9926,S_Clip_32246_16,5,30,ROAD_SIGN,2048
9927,S_Clip_32247_16,3,26,ROAD_SIGN,2048
9928,S_Clip_32247_16,4,29,ROAD_SIGN,2048
9929,S_Clip_32248_17,1,28,ROAD_SIGN,2048
9930,S_Clip_32248_17,2,28,ROAD_SIGN,2048
9931,S_Clip_32249_17,1,24,ROAD_SIGN,2048
9932,S_Clip_32249_17,2,29,ROAD_SIGN,2048
9933,S_Clip_32251_17,1,29,ROAD_SIGN,2048
9934,S_Clip_32251_17,2,23,ROAD_SIGN,2048
9935,S_Clip_32252_17,1,25,ROAD_SIGN,2048
9936,S_Clip_32252_17,2,1,ROAD_SIGN,2048
9937,S_Clip_32253_16,4,26,ROAD_SIGN,2048
9938,S_Clip_32253_16,5,24,ROAD_SIGN,2048
9939,S_Clip_32253_16,8,29,ROAD_SIGN,2048
9940,S_Clip_32254_17,1,24,ROAD_SIGN,2048
9941,S_Clip_32254_17,4,4,ROAD_SIGN,2048
9942,S_Clip_32254_17,6,20,ROAD_SIGN,2048
9943,S_Clip_32255_17,1,21,ROAD_SIGN,2048
9944,S_Clip_32256_17,1,22,ROAD_SIGN,2048
9945,S_Clip_32257_16,1,20,ROAD_SIGN,2048
9946,S_Clip_32286_17,1,28,ROAD_SIGN,2048
9947,S_Clip_32287_16,6,11,ROAD_SIGN,2048
9948,S_Clip_32288_17,3,29,ROAD_SIGN,2048
9949,S_Clip_32288_17,4,24,ROAD_SIGN,2048
9950,S_Clip_32289_17,3,24,ROAD_SIGN,2048
9951,S_Clip_32289_17,4,17,ROAD_SIGN,2048
9952,S_Clip_32290_17,1,25,ROAD_SIGN,2048
9953,S_Clip_32292_17,4,28,ROAD_SIGN,2048
9954,S_Clip_32293_17,3,30,ROAD_SIGN,2048
9955,S_Clip_32294_16,8,30,ROAD_SIGN,2048
9956,S_Clip_32299_17,1,26,ROAD_SIGN,2048
9957,S_Clip_32300_17,1,23,ROAD_SIGN,2048
9958,S_Clip_32303_16,5,28,ROAD_SIGN,2048
9959,S_Clip_32304_17,3,27,ROAD_SIGN,2048
9960,S_Clip_32317_17,1,20,ROAD_SIGN,2048
9961,S_Clip_32317_17,2,30,ROAD_SIGN,2048
9962,S_Clip_32318_17,1,24,ROAD_SIGN,2048
9963,S_Clip_32318_17,2,20,ROAD_SIGN,2048
9964,S_Clip_32322_17,1,23,ROAD_SIGN,2048
9965,S_Clip_32327_17,1,25,ROAD_SIGN,2048
9966,S_Clip_32328_17,2,25,ROAD_SIGN,2048
9967,S_Clip_32331_17,1,26,ROAD_SIGN,2048
9968,S_Clip_32334_17,1,25,ROAD_SIGN,2048
9969,S_Clip_32336_17,2,26,ROAD_SIGN,2048
9970,S_Clip_32339_17,2,22,ROAD_SIGN,2048
9971,S_Clip_32339_17,3,24,ROAD_SIGN,2048
9972,S_Clip_32340_17,2,25,ROAD_SIGN,2048
9973,S_Clip_32343_17,1,28,ROAD_SIGN,2048
9974,S_Clip_32344_17,2,29,ROAD_SIGN,2048
9975,S_Clip_32345_17,2,28,ROAD_SIGN,2048
9976,S_Clip_32346_17,2,24,ROAD_SIGN,2048
9977,S_Clip_32348_17,3,27,ROAD_SIGN,2048
9978,S_Clip_32349_17,2,22,ROAD_SIGN,2048
9979,S_Clip_32349_17,3,28,ROAD_SIGN,2048
9980,S_Clip_32350_17,2,21,ROAD_SIGN,2048
9981,S_Clip_32351_17,1,21,ROAD_SIGN,2048
9982,S_Clip_32354_17,2,28,ROAD_SIGN,2048
9983,S_Clip_32356_17,1,26,ROAD_SIGN,2048
9984,S_Clip_32358_17,1,27,ROAD_SIGN,2048
9985,S_Clip_32359_17,2,19,ROAD_SIGN,2048
9986,S_Clip_32361_17,1,10,ROAD_SIGN,2048
9987,S_Clip_32361_17,2,27,ROAD_SIGN,2048
9988,S_Clip_32361_17,3,24,ROAD_SIGN,2048
9989,S_Clip_32361_17,4,22,ROAD_SIGN,2048
9990,S_Clip_32361_17,5,25,ROAD_SIGN,2048
9991,S_Clip_32361_17,7,20,ROAD_SIGN,2048
9992,S_Clip_32363_17,2,24,ROAD_SIGN,2048
9993,S_Clip_32363_17,3,28,ROAD_SIGN,2048
9994,S_Clip_32368_13,4,15,ROAD_SIGN,2048
9995,S_Clip_32369_13,4,13,ROAD_SIGN,2048
9996,S_Clip_32370_13,4,6,ROAD_SIGN,2048
9997,S_Clip_32373_13,2,1,ROAD_SIGN,2048
9998,S_Clip_32374_13,2,1,ROAD_SIGN,2048
9999,S_Clip_32375_13,2,3,ROAD_SIGN,2048
10000,S_Clip_32379_17,3,24,ROAD_SIGN,2048
10001,S_Clip_32380_17,2,16,ROAD_SIGN,2048
10002,S_Clip_32380_17,3,25,ROAD_SIGN,2048
10003,S_Clip_32380_17,4,2,ROAD_SIGN,2048
10004,S_Clip_32381_17,6,28,ROAD_SIGN,2048
10005,S_Clip_32382_17,4,26,ROAD_SIGN,2048
10006,S_Clip_32385_17,2,24,ROAD_SIGN,2048
10007,S_Clip_32388_17,2,23,ROAD_SIGN,2048
10008,S_Clip_32401_17,1,22,ROAD_SIGN,2048
10009,S_Clip_32403_17,1,24,ROAD_SIGN,2048
10010,S_Clip_32409_17,1,23,ROAD_SIGN,2048
10011,S_Clip_32415_17,1,21,ROAD_SIGN,2048
10012,S_Clip_32418_17,1,23,ROAD_SIGN,2048
